+---------------------------------------------------------+
|                                                         |
|           ////////                 ****///              |
|       ///////////////          ********////////         |
|   *//////////////////////   ***********////////////     |
|   *****//////////////////////**********////////////     |
|   *********//////////////////////******////////////     |
|   ************ /////////////////////** ////////////     |
|   ************    ////////////////     ////////////     |
|   ************        /////////        ////////////     |
|   ************            /            ////////////     |
|   ************                         ////////////     |
|   ************                         ////////////     |
|   ************                         ////////////     |
|   ************                         ////////////     |
|    ***********                         ///////////      |
|        *******                         //////           |
|             **                         //               |
|                                                         |
|         MaCh3D, Revolution in Material Testing          |
|     Made in Italy with passion for materials world      |
|                     Since Aug, 2020                     |
|                                                         |
+---------------------------------------------------------+
|             MaCh S/N:              |
|                 MaCh FW  version: 0.0.0                  |
|                 MaChWare version: 1.0.0                  |
+---------------------------------------------------------+

2023-06-05
11:25:12

+---------------------------------------------------------+
|                         ROUTINE                         |
+---------------------------------------------------------+

ID;;0
Name;;
Description;;
STR1 GF;;0.0010
STR2 GF;;0.0010
LOAD cpr th;(N);-4999
LOAD ext th;(N);4999
EXTS cpr th;(mm);0.00
EXTS ext th;(mm);0.00
STR1 cpr th;(mm/mm);0.00
STR1 ext th;(mm/mm);0.00
STR2 cpr th;(mm/mm);0.00
STR2 ext th;(mm/mm);0.00
TMP1 low th;(deg_C);0.0
TMP1 high th;(deg_C);0.0
TMP2 low th;(deg_C);0.0
TMP2 high th;(deg_C);0.0

+---------------------------------------------------------+
WIDTH;THICKNESS;INTERAXIS;EXTS_LENGTH;CS_LENGTH
[12.91, 12.9, 12.94];[2.84, 2.88, 2.87];122.3;57.0;50.0

TIME;DISP;LOAD;EXTS;ENC1;ENC2;STR1;STR2;TMP1;TMP2
-;-;ON;ON;ON;OFF;OFF;OFF;ON;OFF
(ms);(mm);(N);(mm);(mm);(mm);(mm/mm);(mm/mm);(deg_C);(deg_C)

10800;8.329;33.51;0.00316;0.879;0;0;0;nan;0;0.013667832128703594
11000;8.346;37.74;0.00526;0.896;0;0;0;nan;0;0.013902774080634117
11200;8.363;39.90;0.00684;0.912;0;0;0;nan;0;0.01414679829031229
11400;8.379;46.07;0.00707;0.928;0;0;0;nan;0;0.01439990196377039
11600;8.396;50.23;0.00849;0.944;0;0;0;nan;0;0.01466338336467743
11800;8.413;53.39;0.00872;0.960;0;0;0;nan;0;0.0149385379627347
12000;8.430;60.14;0.01301;0.975;0;0;0;nan;0;0.015226665884256363
12200;8.447;64.37;0.01466;0.991;0;0;0;nan;0;0.015530358999967575
12400;8.463;68.32;0.01534;1.006;0;0;0;nan;0;0.01584961824119091
12600;8.480;71.19;0.01797;1.021;0;0;0;nan;0;0.01618703454732895
12800;8.497;76.28;0.01759;1.037;0;0;0;nan;0;0.016546502709388733
13000;8.514;83.97;0.02398;1.051;0;0;0;nan;0;0.016928019002079964
13200;8.530;86.04;0.02248;1.066;0;0;0;nan;0;0.017335476353764534
13400;8.547;92.21;0.02428;1.081;0;0;0;nan;0;0.017774054780602455
13600;8.564;96.02;0.02804;1.096;0;0;0;nan;0;0.01824505440890789
13800;8.581;99.11;0.03045;1.111;0;0;0;nan;0;0.018756257370114326
14000;8.597;105.20;0.03060;1.126;0;0;0;nan;0;0.019310247153043747
14200;8.614;108.50;0.03270;1.141;0;0;0;nan;0;0.01991739682853222
14400;8.631;111.45;0.03503;1.155;0;0;0;nan;0;0.020584188401699066
14600;8.647;117.48;0.03548;1.169;0;0;0;nan;0;0.021322278305888176
14800;8.664;123.29;0.03849;1.184;0;0;0;nan;0;0.022140735760331154
15000;8.681;126.66;0.04007;1.198;0;0;0;nan;0;0.02305769734084606
15200;8.698;132.26;0.04307;1.211;0;0;0;nan;0;0.02408740296959877
15400;8.714;135.41;0.04277;1.225;0;0;0;nan;0;0.025250572711229324
15600;8.731;140.80;0.04435;1.237;0;0;0;nan;0;0.02657049521803856
15800;8.748;145.61;0.04661;1.246;0;0;0;nan;0;0.028075629845261574
16000;8.764;146.47;0.04751;1.251;0;0;0;nan;0;0.02979571744799614
16200;8.781;147.19;0.04751;1.254;0;0;0;nan;0;0.03176305070519447
16400;8.798;146.04;0.04871;1.258;0;0;0;nan;0;0.03400859236717224
16600;8.815;153.36;0.04939;1.274;0;0;0;nan;0;0.03656066581606865
16800;8.831;158.02;0.05142;1.290;0;0;0;nan;0;0.039433300495147705
17000;8.848;164.26;0.05698;1.305;0;0;0;nan;0;0.042626239359378815
17200;8.865;167.50;0.05578;1.321;0;0;0;nan;0;0.0461236797273159
17400;8.881;172.67;0.05894;1.336;0;0;0;nan;0;0.04989168047904968
17600;8.898;178.04;0.05969;1.352;0;0;0;nan;0;0.053897637873888016
17800;8.915;183.14;0.06224;1.368;0;0;0;nan;0;0.05811672285199165
18000;8.932;188.88;0.06179;1.384;0;0;0;nan;0;0.0625409409403801
18200;8.948;193.26;0.06480;1.399;0;0;0;nan;0;0.06715711206197739
18400;8.965;198.86;0.06803;1.415;0;0;0;nan;0;0.07193788886070251
18600;8.982;204.24;0.07089;1.431;0;0;0;nan;0;0.0768701359629631
18800;8.999;209.19;0.07269;1.447;0;0;0;nan;0;0.082010418176651
19000;9.015;216.15;0.07525;1.463;0;0;0;nan;0;0.08743709325790405
19200;9.032;219.67;0.07585;1.480;0;0;0;nan;0;0.09317806363105774
19400;9.049;223.83;0.07871;1.496;0;0;0;nan;0;0.09922253340482712
19600;9.065;230.58;0.07968;1.512;0;0;0;nan;0;0.1055043488740921
19800;9.082;238.04;0.08457;1.527;0;0;0;nan;0;0.11189447343349457
20000;9.099;243.14;0.08427;1.543;0;0;0;nan;0;0.1182885691523552
20200;9.116;246.66;0.08653;1.558;0;0;0;nan;0;0.12463649362325668
20400;9.132;252.82;0.08901;1.574;0;0;0;nan;0;0.13092681765556335
20600;9.149;257.63;0.09104;1.590;0;0;0;nan;0;0.13715830445289612
20800;9.166;264.38;0.09412;1.605;0;0;0;nan;0;0.1433400809764862
21000;9.182;268.61;0.09389;1.621;0;0;0;nan;0;0.1494811624288559
21200;9.199;272.92;0.09562;1.637;0;0;0;nan;0;0.155589297413826
21400;9.216;280.24;0.10103;1.652;0;0;0;nan;0;0.16167356073856354
21600;9.233;284.26;0.10329;1.668;0;0;0;nan;0;0.1677403450012207
21800;9.249;291.58;0.10652;1.684;0;0;0;nan;0;0.1737935096025467
22000;9.266;294.81;0.10840;1.700;0;0;0;nan;0;0.1798369288444519
22200;9.283;301.70;0.11156;1.717;0;0;0;nan;0;0.1858731508255005
22400;9.300;305.14;0.11096;1.732;0;0;0;nan;0;0.19190223515033722
22600;9.316;312.32;0.11344;1.749;0;0;0;nan;0;0.1979203075170517
22800;9.333;319.35;0.11517;1.764;0;0;0;nan;0;0.2039273977279663
23000;9.350;322.29;0.11930;1.781;0;0;0;nan;0;0.20991717278957367
23200;9.366;329.11;0.11915;1.796;0;0;0;nan;0;0.21588706970214844
23400;9.383;337.15;0.12201;1.812;0;0;0;nan;0;0.22183209657669067
23600;9.400;340.52;0.12336;1.827;0;0;0;nan;0;0.22774839401245117
23800;9.417;344.90;0.12922;1.843;0;0;0;nan;0;0.23362970352172852
24000;9.433;350.64;0.12922;1.859;0;0;0;nan;0;0.23947475850582123
24200;9.450;358.75;0.13298;1.875;0;0;0;nan;0;0.24527983367443085
24400;9.467;363.06;0.13388;1.891;0;0;0;nan;0;0.2510411739349365
24600;9.484;370.37;0.13682;1.908;0;0;0;nan;0;0.25675758719444275
24800;9.500;376.33;0.13892;1.924;0;0;0;nan;0;0.26242661476135254
25000;9.517;381.21;0.14080;1.941;0;0;0;nan;0;0.2680482864379883
25200;9.534;384.87;0.14291;1.957;0;0;0;nan;0;0.2736240029335022
25400;9.550;392.34;0.14666;1.974;0;0;0;nan;0;0.27915123105049133
25600;9.567;396.93;0.14719;1.990;0;0;0;nan;0;0.2846313714981079
25800;9.584;403.32;0.15298;2.007;0;0;0;nan;0;0.2900669574737549
26000;9.601;407.91;0.15343;2.023;0;0;0;nan;0;0.2954581081867218
26200;9.617;414.94;0.15553;2.039;0;0;0;nan;0;0.3008074164390564
26400;9.634;419.75;0.15621;2.055;0;0;0;nan;0;0.30611491203308105
26600;9.651;424.85;0.15974;2.071;0;0;0;nan;0;0.3113819360733032
26800;9.667;431.16;0.16155;2.087;0;0;0;nan;0;0.3166123330593109
27000;9.684;436.26;0.16350;2.104;0;0;0;nan;0;0.3218073844909668
27200;9.701;443.87;0.16516;2.120;0;0;0;nan;0;0.3269672095775604
27400;9.718;448.68;0.16899;2.136;0;0;0;nan;0;0.33209431171417236
27600;9.734;454.41;0.17230;2.152;0;0;0;nan;0;0.33719131350517273
27800;9.751;458.58;0.17463;2.168;0;0;0;nan;0;0.3422594368457794
28000;9.768;464.67;0.17658;2.184;0;0;0;nan;0;0.34730008244514465
28200;9.785;469.20;0.17899;2.200;0;0;0;nan;0;0.35231444239616394
28400;9.801;475.15;0.18237;2.217;0;0;0;nan;0;0.3573038578033447
28600;9.818;479.60;0.18440;2.233;0;0;0;nan;0;0.36226963996887207
28800;9.835;486.71;0.18726;2.249;0;0;0;nan;0;0.36721310019493103
29000;9.851;491.95;0.18914;2.265;0;0;0;nan;0;0.3721354305744171
29200;9.868;500.91;0.19124;2.281;0;0;0;nan;0;0.3770379424095154
29400;9.885;505.72;0.19485;2.297;0;0;0;nan;0;0.381920725107193
29600;9.902;509.32;0.19530;2.313;0;0;0;nan;0;0.38678625226020813
29800;9.918;516.85;0.19951;2.330;0;0;0;nan;0;0.3916320502758026
30000;9.935;520.65;0.20041;2.346;0;0;0;nan;0;0.3964619040489197
30200;9.952;525.67;0.20335;2.362;0;0;0;nan;0;0.4012758731842041
30400;9.969;531.70;0.20613;2.378;0;0;0;nan;0;0.40607383847236633
30600;9.985;535.58;0.20801;2.394;0;0;0;nan;0;0.4108560085296631
30800;10.002;543.41;0.21026;2.411;0;0;0;nan;0;0.41562363505363464
31000;10.019;548.28;0.21492;2.427;0;0;0;nan;0;0.4203765094280243
31200;10.035;554.60;0.21688;2.444;0;0;0;nan;0;0.42511624097824097
31400;10.052;560.77;0.21936;2.461;0;0;0;nan;0;0.4298413097858429
31600;10.069;566.23;0.21966;2.478;0;0;0;nan;0;0.4345531165599823
31800;10.086;571.60;0.22191;2.494;0;0;0;nan;0;0.4392516613006592
32000;10.102;576.84;0.22657;2.510;0;0;0;nan;0;0.44393816590309143
32200;10.119;583.01;0.22890;2.527;0;0;0;nan;0;0.44861143827438354
32400;10.136;587.46;0.22981;2.543;0;0;0;nan;0;0.45327404141426086
32600;10.152;594.72;0.23379;2.560;0;0;0;nan;0;0.45792335271835327
32800;10.169;599.45;0.23650;2.576;0;0;0;nan;0;0.46256202459335327
33000;10.186;605.77;0.23808;2.592;0;0;0;nan;0;0.4671874940395355
33200;10.203;610.14;0.24153;2.608;0;0;0;nan;0;0.47180232405662537
33400;10.219;617.46;0.24431;2.625;0;0;0;nan;0;0.47640520334243774
33600;10.236;623.21;0.24582;2.641;0;0;0;nan;0;0.48099616169929504
33800;10.253;630.74;0.24965;2.657;0;0;0;nan;0;0.4855753481388092
34000;10.269;635.84;0.25326;2.674;0;0;0;nan;0;0.4901426136493683
34200;10.286;638.49;0.25394;2.690;0;0;0;nan;0;0.49469679594039917
34400;10.303;644.02;0.25559;2.706;0;0;0;nan;0;0.49923786520957947
34600;10.320;649.61;0.25860;2.723;0;0;0;nan;0;0.5037634372711182
34800;10.336;657.15;0.26311;2.739;0;0;0;nan;0;0.5082759261131287
35000;10.353;662.75;0.26544;2.755;0;0;0;nan;0;0.5127729177474976
35200;10.370;668.20;0.26672;2.771;0;0;0;nan;0;0.5172544121742249
35400;10.387;672.65;0.26822;2.787;0;0;0;nan;0;0.5217192769050598
35600;10.403;677.74;0.26957;2.803;0;0;0;nan;0;0.5261686444282532
35800;10.420;684.13;0.27438;2.820;0;0;0;nan;0;0.5306000709533691
36000;10.437;689.73;0.27769;2.836;0;0;0;nan;0;0.5350136160850525
36200;10.454;695.40;0.27814;2.852;0;0;0;nan;0;0.5394117832183838
36400;10.470;699.92;0.28348;2.868;0;0;0;nan;0;0.5437921285629272
36600;10.487;707.89;0.28536;2.885;0;0;0;nan;0;0.5481558442115784
36800;10.504;710.55;0.28611;2.901;0;0;0;nan;0;0.552504301071167
37000;10.520;714.78;0.29100;2.918;0;0;0;nan;0;0.5568385720252991
37200;10.537;721.81;0.29431;2.934;0;0;0;nan;0;0.5611575841903687
37400;10.554;728.20;0.29581;2.951;0;0;0;nan;0;0.5654638409614563
37600;10.570;732.86;0.29994;2.968;0;0;0;nan;0;0.5697547197341919
37800;10.587;738.32;0.30024;2.984;0;0;0;nan;0;0.5740328431129456
38000;10.604;743.55;0.30498;3.001;0;0;0;nan;0;0.5782957673072815
38200;10.621;748.94;0.30506;3.017;0;0;0;nan;0;0.5825421810150146
38400;10.638;755.61;0.30949;3.033;0;0;0;nan;0;0.5867734551429749
38600;10.655;759.99;0.31129;3.049;0;0;0;nan;0;0.5909883379936218
38800;10.671;765.44;0.31393;3.065;0;0;0;nan;0;0.595184326171875
39000;10.688;770.54;0.31633;3.082;0;0;0;nan;0;0.5993614792823792
39200;10.705;776.35;0.31986;3.098;0;0;0;nan;0;0.603518545627594
39400;10.721;781.66;0.32295;3.114;0;0;0;nan;0;0.6076580882072449
39600;10.738;787.69;0.32543;3.130;0;0;0;nan;0;0.6117764115333557
39800;10.755;790.85;0.32738;3.146;0;0;0;nan;0;0.6158759593963623
40000;10.772;798.38;0.33076;3.163;0;0;0;nan;0;0.6199567317962646
40200;10.788;801.90;0.33076;3.179;0;0;0;nan;0;0.6240189075469971
40400;10.805;807.28;0.33497;3.195;0;0;0;nan;0;0.6280623078346252
40600;10.822;814.89;0.33866;3.211;0;0;0;nan;0;0.6320871114730835
40800;10.839;819.34;0.34212;3.228;0;0;0;nan;0;0.6360943913459778
41000;10.855;823.43;0.34437;3.244;0;0;0;nan;0;0.6400831341743469
41200;10.872;830.17;0.34625;3.261;0;0;0;nan;0;0.6440556645393372
41400;10.889;833.83;0.35039;3.277;0;0;0;nan;0;0.6480108499526978
41600;10.906;839.22;0.35069;3.293;0;0;0;nan;0;0.651949942111969
41800;10.922;843.24;0.35347;3.310;0;0;0;nan;0;0.6558716297149658
42000;10.939;847.12;0.35723;3.326;0;0;0;nan;0;0.6597772240638733
42200;10.956;855.08;0.36083;3.343;0;0;0;nan;0;0.6636655926704407
42400;10.973;859.53;0.36362;3.359;0;0;0;nan;0;0.6675366759300232
42600;10.989;864.26;0.36662;3.375;0;0;0;nan;0;0.6713928580284119
42800;11.006;868.86;0.36910;3.392;0;0;0;nan;0;0.6752318143844604
43000;11.023;876.68;0.37068;3.409;0;0;0;nan;0;0.6790536046028137
43200;11.039;880.12;0.37211;3.426;0;0;0;nan;0;0.682859480381012
43400;11.056;885.22;0.37873;3.443;0;0;0;nan;0;0.6866480112075806
43600;11.073;889.45;0.38053;3.460;0;0;0;nan;0;0.6904205679893494
43800;11.090;893.69;0.38121;3.477;0;0;0;nan;0;0.6941760778427124
44000;11.106;899.22;0.38324;3.494;0;0;0;nan;0;0.6979131698608398
44200;11.123;905.89;0.38917;3.510;0;0;0;nan;0;0.7016343474388123
44400;11.140;911.63;0.39406;3.527;0;0;0;nan;0;0.7053397297859192
44600;11.157;911.49;0.39369;3.543;0;0;0;nan;0;0.7090255618095398
44800;11.173;919.74;0.39617;3.560;0;0;0;nan;0;0.7126954793930054
45000;11.190;925.26;0.39977;3.576;0;0;0;nan;0;0.7163483500480652
45200;11.207;928.50;0.40263;3.592;0;0;0;nan;0;0.719982922077179
45400;11.224;935.31;0.40654;3.609;0;0;0;nan;0;0.7236005663871765
45600;11.240;940.41;0.41030;3.625;0;0;0;nan;0;0.7272011637687683
45800;11.257;944.00;0.41413;3.642;0;0;0;nan;0;0.7307835817337036
46000;11.274;948.51;0.41338;3.658;0;0;0;nan;0;0.7343489527702332
46200;11.291;953.97;0.41752;3.675;0;0;0;nan;0;0.7378974556922913
46400;11.307;957.06;0.42015;3.691;0;0;0;nan;0;0.7414277791976929
46600;11.324;963.59;0.42330;3.707;0;0;0;nan;0;0.7449410557746887
46800;11.341;968.33;0.42654;3.724;0;0;0;nan;0;0.748436450958252
47000;11.358;973.49;0.42796;3.740;0;0;0;nan;0;0.7519147396087646
47200;11.374;974.64;0.43195;3.757;0;0;0;nan;0;0.7553762793540955
47400;11.391;980.66;0.43390;3.773;0;0;0;nan;0;0.7588196396827698
47600;11.408;985.47;0.43766;3.789;0;0;0;nan;0;0.762246310710907
47800;11.425;990.93;0.44307;3.805;0;0;0;nan;0;0.765656054019928
48000;11.442;995.81;0.44292;3.822;0;0;0;nan;0;0.7690477967262268
48200;11.458;1000.12;0.44698;3.838;0;0;0;nan;0;0.7724227905273438
48400;11.475;1004.64;0.45082;3.854;0;0;0;nan;0;0.775780975818634
48600;11.492;1008.80;0.45322;3.871;0;0;0;nan;0;0.7791222929954529
48800;11.508;1013.82;0.45593;3.887;0;0;0;nan;0;0.7824458479881287
49000;11.525;1015.76;0.45849;3.904;0;0;0;nan;0;0.7857537269592285
49200;11.542;1022.22;0.46247;3.920;0;0;0;nan;0;0.7890450358390808
49400;11.559;1026.67;0.46472;3.937;0;0;0;nan;0;0.7923193573951721
49600;11.575;1030.04;0.46803;3.954;0;0;0;nan;0;0.7955759763717651
49800;11.592;1034.78;0.47224;3.971;0;0;0;nan;0;0.7988182902336121
50000;11.609;1039.66;0.47465;3.988;0;0;0;nan;0;0.8020427823066711
50200;11.626;1042.24;0.47720;4.005;0;0;0;nan;0;0.8052518963813782
50400;11.643;1049.42;0.48096;4.021;0;0;0;nan;0;0.8084443211555481
50600;11.659;1051.07;0.48374;4.037;0;0;0;nan;0;0.8116212487220764
50800;11.676;1056.95;0.48637;4.054;0;0;0;nan;0;0.8147816061973572
51000;11.693;1061.19;0.48953;4.070;0;0;0;nan;0;0.8179266452789307
51200;11.709;1063.27;0.49307;4.087;0;0;0;nan;0;0.8210561871528625
51400;11.726;1066.36;0.49667;4.104;0;0;0;nan;0;0.8241705298423767
51600;11.743;1072.60;0.49893;4.120;0;0;0;nan;0;0.8272683024406433
51800;11.760;1075.90;0.50246;4.137;0;0;0;nan;0;0.8303506970405579
52000;11.776;1080.92;0.50682;4.153;0;0;0;nan;0;0.8334188461303711
52200;11.793;1083.72;0.50960;4.169;0;0;0;nan;0;0.8364706635475159
52400;11.810;1087.81;0.51103;4.186;0;0;0;nan;0;0.8395084142684937
52600;11.827;1092.12;0.51562;4.202;0;0;0;nan;0;0.8425306677818298
52800;11.843;1097.93;0.51908;4.219;0;0;0;nan;0;0.8455378413200378
53000;11.860;1099.15;0.52118;4.235;0;0;0;nan;0;0.8485308885574341
53200;11.877;1102.31;0.52607;4.251;0;0;0;nan;0;0.8515087962150574
53400;11.893;1107.19;0.52870;4.268;0;0;0;nan;0;0.8544725179672241
53600;11.910;1110.14;0.53193;4.284;0;0;0;nan;0;0.8574210405349731
53800;11.927;1113.14;0.53494;4.301;0;0;0;nan;0;0.860356867313385
54000;11.943;1120.25;0.53824;4.317;0;0;0;nan;0;0.8632773756980896
54200;11.960;1121.33;0.54230;4.334;0;0;0;nan;0;0.866182804107666
54400;11.977;1124.34;0.54373;4.350;0;0;0;nan;0;0.8690754175186157
54600;11.994;1129.08;0.54614;4.367;0;0;0;nan;0;0.8719539642333984
54800;12.010;1132.81;0.55125;4.384;0;0;0;nan;0;0.8748186826705933
55000;12.027;1136.33;0.55358;4.400;0;0;0;nan;0;0.8776682019233704
55200;12.044;1138.33;0.55644;4.417;0;0;0;nan;0;0.8805050253868103
55400;12.060;1142.86;0.56110;4.434;0;0;0;nan;0;0.8833290934562683
55600;12.077;1145.37;0.56365;4.450;0;0;0;nan;0;0.8861392140388489
55800;12.094;1148.10;0.56471;4.468;0;0;0;nan;0;0.8889355063438416
56000;12.111;1153.41;0.56846;4.484;0;0;0;nan;0;0.891717791557312
56200;12.127;1156.78;0.57433;4.501;0;0;0;nan;0;0.8944888114929199
56400;12.144;1159.58;0.57643;4.517;0;0;0;nan;0;0.8972445726394653
56600;12.161;1164.46;0.58132;4.534;0;0;0;nan;0;0.8999889492988586
56800;12.178;1166.83;0.58403;4.551;0;0;0;nan;0;0.9027194380760193
57000;12.195;1168.98;0.58575;4.567;0;0;0;nan;0;0.9054372310638428
57200;12.211;1172.71;0.59011;4.583;0;0;0;nan;0;0.9081413149833679
57400;12.228;1175.94;0.59410;4.600;0;0;0;nan;0;0.9108339548110962
57600;12.245;1179.74;0.59696;4.616;0;0;0;nan;0;0.913512647151947
57800;12.262;1182.19;0.59838;4.633;0;0;0;nan;0;0.9161801338195801
58000;12.278;1184.77;0.60259;4.649;0;0;0;nan;0;0.918834924697876
58200;12.295;1188.00;0.60650;4.666;0;0;0;nan;0;0.921475887298584
58400;12.312;1191.66;0.61161;4.682;0;0;0;nan;0;0.9241054058074951
58600;12.328;1195.18;0.61477;4.699;0;0;0;nan;0;0.9267224669456482
58800;12.345;1197.18;0.61973;4.715;0;0;0;nan;0;0.9293281435966492
59000;12.362;1202.21;0.62176;4.732;0;0;0;nan;0;0.9319212436676025
59200;12.379;1204.00;0.62469;4.749;0;0;0;nan;0;0.9345018267631531
59400;12.396;1207.52;0.62770;4.765;0;0;0;nan;0;0.9370698928833008
59600;12.413;1212.04;0.63108;4.782;0;0;0;nan;0;0.9396265149116516
59800;12.429;1214.62;0.63364;4.798;0;0;0;nan;0;0.9421719312667847
60000;12.446;1215.19;0.63995;4.815;0;0;0;nan;0;0.9447047114372253
60200;12.463;1220.73;0.64251;4.831;0;0;0;nan;0;0.9472262263298035
